f1_distancia;f2_equipes;robustez;confiabilidade;risco_operacional;flexibilidade;AHP_Score;Posição
2555,3820274710006;1;0,8866176145776536;0,7276392434683877;7,836908827938778;0,56733340387744;0,12709126616126826;1
708,142528754;6;0,5340006755989495;0,98;1,0;0,8412614643369292;0,12604191239308699;2
707,4068790880001;7;0,5210039680373799;0,98;1,0;0,8869187076321394;0,12514113658079867;3
887,2331530019999;4;0,7564423125986506;0,9585199153692722;1,7923107149937532;0,76843426330644;0,12487137221004266;4
788,9084433489995;5;0,5942869427080697;0,98;1,2238232312647537;0,8216073788006282;0,1246963784202152;5
682,4642185929997;8;0,5;0,98;1,0;0,958784747552518;0,1246193832205964;6
1395,5139113920004;2;0,9302713236353652;0,8588958209972889;4,206232504473434;0,6534962617319657;0,12444351622794138;7
1116,7108296899996;3;0,7927249982412413;0,9542798461053638;2,5399582674248444;0,6606738202112453;0,12309503478605055;8
