f1_distancia;f2_equipes;robustez;confiabilidade;risco_operacional;flexibilidade;Phi_Plus;Phi_Minus;Phi_Net;Posição
887,2331530019999;4;0,7564423125986506;0,9585199153692722;1,7923107149937532;0,76843426330644;0,3933928351436024;0,1648180696865897;0,2285747654570127;1
1116,7108296899996;3;0,7927249982412413;0,9542798461053638;2,5399582674248444;0,6606738202112453;0,3799703358460103;0,22814731613621023;0,15182301970980008;2
788,9084433489995;5;0,5942869427080697;0,98;1,2238232312647537;0,8216073788006282;0,3366212745954997;0,2027246151620619;0,1338966594334378;3
708,142528754;6;0,5340006755989495;0,98;1,0;0,8412614643369292;0,2686659976416593;0,22796523590200962;0,040700761739649705;4
707,4068790880001;7;0,5210039680373799;0,98;1,0;0,8869187076321394;0,25950636278258915;0,24071746848994693;0,018788894292642216;5
682,4642185929997;8;0,5;0,98;1,0;0,958784747552518;0,2638744692753396;0,26500795369313584;-0,00113348441779626;6
1395,5139113920004;2;0,9302713236353652;0,8588958209972889;4,206232504473434;0,6534962617319657;0,38339462227844123;0,571933730587353;-0,18853910830891174;7
2555,3820274710006;1;0,8866176145776536;0,7276392434683877;7,836908827938778;0,56733340387744;0,291898389374329;0,6760098972801635;-0,3841115079058345;8
